ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ra_dec_corr,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp
100.138563,0.321493,-51.103793,0.354928,-0.256909,0.428740,-0.517714,0.444846,-0.078897,0.362174,-0.217844,0.159076,204.192408,19.912268,96.857780,20.373205,144.467049,19.348473,1.024733,0.460938,0.563795
100.151903,0.452023,-51.083257,0.519361,0.686594,0.617721,-0.312985,0.770059,-0.366081,0.474740,-0.771118,0.128223,167.332050,20.128420,84.394109,20.522762,118.014639,19.568056,0.954706,0.394342,0.560364
100.142172,0.201526,-51.081380,0.203803,0.745737,0.283986,0.159028,0.296347,-0.002300,0.215445,-0.010674,0.104704,384.550599,19.224983,180.201638,19.699146,283.917632,18.614914,1.084232,0.474163,0.610069
100.216439,0.147302,-51.055207,0.159724,0.201692,0.194038,0.266705,0.231642,0.132778,0.161090,0.824248,0.036419,554.641346,18.827335,243.922506,19.370413,431.413100,18.160662,1.209751,0.543077,0.666674
100.223098,0.196026,-51.047988,0.200904,0.555049,0.272159,0.643682,0.276654,-0.269110,0.206171,-1.305272,0.105044,406.565870,19.164539,174.835266,19.731970,311.697069,18.513563,1.218407,0.567430,0.650976
100.146497,0.492209,-51.070528,0.482643,0.517158,0.607067,0.517114,0.775713,1.379896,0.468316,2.946508,-0.036518,179.077057,20.054768,89.923728,20.453856,131.899558,19.447287,1.006569,0.399088,0.607481
100.204076,0.299578,-51.029857,0.308568,0.421857,0.403355,-0.661709,0.425299,0.600754,0.316297,1.899333,0.112864,239.562554,19.738819,100.462199,20.333536,156.904573,19.258806,1.074730,0.594717,0.480013
100.193191,0.054002,-51.027531,0.060612,0.603965,0.069700,-0.048610,0.082999,-0.022008,0.058858,-0.373914,0.033842,2439.172208,17.219261,925.081156,17.923092,2188.612338,16.397474,1.525618,0.703831,0.821787
100.240336,0.143228,-51.044592,0.151540,0.361977,0.188370,0.024061,0.201800,0.134365,0.154863,0.867638,-0.048201,638.247587,18.674894,266.945345,19.272486,495.465849,18.010361,1.262125,0.597591,0.664534
100.247057,0.071423,-51.040709,0.076173,0.512170,0.096896,0.106131,0.106929,-0.145800,0.077338,-1.885233,-0.003275,1490.847699,17.753784,603.064955,18.387632,1281.199310,16.978853,1.408779,0.633848,0.774931
100.234074,0.285554,-51.052570,0.305789,0.262817,0.390373,-0.150075,0.377328,-0.449004,0.321539,-1.396424,0.065493,245.241088,19.713385,114.702792,20.189608,185.066205,19.079578,1.110029,0.476223,0.633806
100.270898,0.053259,-51.026633,0.053603,0.614733,0.069612,0.117743,0.076152,-0.052734,0.055141,-0.956344,0.003441,2590.240517,17.154016,937.705517,17.908377,2333.989981,16.327648,1.580729,0.754360,0.826368
100.227318,0.281210,-51.036572,0.299681,0.942228,0.396458,-0.122680,0.405191,-0.157491,0.303776,-0.518446,0.070898,252.434299,19.681995,107.311129,20.261930,182.210237,19.096464,1.165466,0.579935,0.585531
100.227416,0.855190,-51.037854,0.945963,0.255688,1.181662,0.496701,1.511843,-0.515969,0.811628,-0.635721,-0.426012,105.795714,20.626196,64.284842,20.818272,87.242240,19.896078,0.922194,0.192076,0.730118
100.241839,0.062724,-51.033369,0.068807,0.490216,0.085269,0.165262,0.097603,-0.004376,0.068516,-0.063874,0.022059,1843.714193,17.523132,719.038360,18.196663,1603.607706,16.735149,1.461514,0.673531,0.787983
100.241267,0.060845,-51.040999,0.066113,0.509310,0.081715,0.185171,0.092992,-0.090008,0.066064,-1.362445,0.004000,2268.366306,17.298084,890.916591,17.963949,1956.069696,16.519434,1.444515,0.665865,0.778650
100.261785,0.443041,-51.022893,0.512891,0.580375,0.556930,0.370675,0.637029,-0.723060,0.505450,-1.430528,-0.202444,147.340161,20.266563,85.774443,20.505148,99.480499,19.753551,0.751596,0.238585,0.513012
100.253656,0.149672,-51.025660,0.151537,0.545918,0.197409,-0.106093,0.214785,0.152807,0.156906,0.973876,0.015077,528.526242,18.879700,217.183405,19.496475,412.971830,18.208094,1.288382,0.616776,0.671606
100.290865,0.127119,-51.024903,0.138811,0.517479,0.163509,-0.101930,0.188300,-0.018571,0.138403,-0.134183,0.049001,651.865117,18.651972,271.628592,19.253603,505.951773,17.987623,1.265980,0.601631,0.664349
100.295581,0.114693,-51.020600,0.123048,0.443590,0.146719,-0.040673,0.160491,-0.172313,0.124075,-1.388781,0.045700,748.765212,18.501503,319.019866,19.078999,585.675146,17.828754,1.250244,0.577496,0.672749
100.295581,0.114693,-51.020600,0.123048,0.443590,0.146719,-0.040673,0.160491,-0.172313,0.124075,-1.388781,0.045700,748.765212,18.501503,319.019866,19.078999,585.675146,17.828754,1.250244,0.577496,0.672749
100.299378,0.256898,-51.020732,0.271005,0.763960,0.338782,0.503569,0.336971,0.213708,0.286595,0.745679,0.151687,267.356728,19.619638,150.550186,19.894339,169.776760,19.173201,0.721138,0.274700,0.446438
100.299378,0.256898,-51.020732,0.271005,0.763960,0.338782,0.503569,0.336971,0.213708,0.286595,0.745679,0.151687,267.356728,19.619638,150.550186,19.894339,169.776760,19.173201,0.721138,0.274700,0.446438
100.317953,0.075450,-51.005183,0.075230,0.508047,0.094350,0.080842,0.098501,0.101058,0.079607,1.269457,0.075234,1528.528104,17.726683,594.916591,18.402403,1308.692720,16.955801,1.446602,0.675720,0.770882
100.317953,0.075450,-51.005183,0.075230,0.508047,0.094350,0.080842,0.098501,0.101058,0.079607,1.269457,0.075234,1528.528104,17.726683,594.916591,18.402403,1308.692720,16.955801,1.446602,0.675720,0.770882
100.316940,0.416941,-51.005946,0.430385,0.887493,0.527268,-1.868738,0.554731,0.400380,0.431487,0.927908,0.037217,153.609624,20.221321,80.343527,20.576164,112.169207,19.623211,0.952953,0.354843,0.598110
