ra,dec,Vhel,Vhel_error,mem
39.96779167,-34.30708333,57.6,1,0.996
39.96216667,-34.35491667,63.1,1.9,0.997
39.9715,-34.37563889,82.7,1.2,0.981
40.03870833,-34.31652778,52.4,1.1,0.995
40.02145833,-34.38122222,61,0.9,0.998
40.05870833,-34.38275,49.9,1,0.998
40.01004167,-34.51044444,52.1,1,0.998
40.01708333,-34.476,47,1.1,1
39.94858333,-34.45161111,51.5,0.9,0.998
39.984375,-34.41780556,45.9,1,1
39.98341667,-34.40294444,53.4,0.9,1
40.00179167,-34.57466667,47.6,1.9,0.995
40.01408333,-34.53666667,66.2,1.4,0.997
39.97058333,-34.51038889,49.4,1.1,0.998
39.98925,-34.49955556,56.9,1,1
39.971375,-34.46569444,71.4,2.7,1
39.96725,-34.45855556,64,1.1,1
39.96008333,-34.46008333,39.5,1.1,1
40.06383333,-34.30255556,39.8,1.6,0.987
40.05695833,-34.31661111,61.2,1.2,0.996
40.05133333,-34.34066667,33.1,1.3,0.977
40.1055,-34.34477778,44.2,1,0.99
40.06704167,-34.39944444,68.9,4.3,0.993
40.13091667,-34.42597222,60.9,4.8,0.994
40.14554167,-34.43694444,59.3,1.2,0.994
40.09220833,-34.51205556,41.5,1.6,0.99
40.11041667,-34.50486111,44.5,1.1,0.992
40.06983333,-34.49291667,53.8,1.2,0.998
40.10204167,-34.42994444,45.3,1.1,0.994
40.09133333,-34.42258333,55.6,1.3,0.996
40.06283333,-34.44411111,66.3,1.1,0.996
40.03254167,-34.44580556,43.2,1.1,1
40.04341667,-34.42155556,31.9,1,0.986
40.03775,-34.4105,56.8,0.9,0.998
40.017,-34.40533333,53.7,1.8,1
39.66179167,-34.57372222,34.1,3.9,0.949
39.748875,-34.71019444,41.9,2,0.988
39.72516667,-34.68241667,63.3,0.7,0.993
39.73233333,-34.67522222,55.5,3.5,0.994
39.63475,-34.72336111,45.1,2.5,0.984
39.72245833,-34.61052778,57.6,3.1,0.994
39.70975,-34.61533333,36.3,3.4,0.962
39.74075,-34.52038889,38.4,0.8,0.98
39.83395833,-34.72619444,36.9,1.3,0.975
39.84008333,-34.71025,36.3,2.2,0.954
39.845375,-34.66127778,61.5,3.8,0.993
39.80179167,-34.65133333,54.4,5,0.989
39.7825,-34.68130556,51.7,1.5,0.987
39.770875,-34.655,52,3.1,0.989
39.77979167,-34.64605556,35.5,1.7,0.973
39.78420833,-34.52186111,46.8,3.9,0.983
39.76804167,-34.58161111,55.3,2.7,0.994
39.76258333,-34.61030556,51,4.7,0.991
39.80920833,-34.59558333,44.1,2,0.99
39.90004167,-34.70983333,36.5,1.3,0.97
39.90475,-34.70419444,44.5,1.3,0.982
39.91179167,-34.69488889,51,0.6,0.995
39.90275,-34.69144444,61.7,0.8,0.995
39.82354167,-34.64241667,64,2.9,0.988
39.88366667,-34.69211111,65.7,1.2,0.991
39.87804167,-34.68433333,55.8,0.6,0.995
39.86704167,-34.68222222,32.9,1.3,0.967
39.86195833,-34.67872222,49.7,1,0.992
39.85591667,-34.67552778,53,1.2,0.995
39.92458333,-34.66261111,58.8,1.5,0.994
39.93041667,-34.65705556,59.6,2.5,0.993
39.932875,-34.65169444,63.7,2.1,0.993
39.934,-34.6295,73.9,2.9,0.919
39.968875,-34.61375,43.3,2.6,0.991
39.95854167,-34.58438889,59.3,3.2,0.992
39.91354167,-34.68325,56.9,1,0.994
39.88804167,-34.60980556,61.7,4.1,0.991
39.88979167,-34.60441667,57.3,2.4,0.994
39.875125,-34.59725,60.9,2.9,0.989
39.84845833,-34.59869444,58.5,3.9,0.992
39.846125,-34.589,57.2,2.5,0.994
39.88441667,-34.57997222,66.7,2.1,0.993
39.66329167,-34.51347222,46.5,11.8,0.986
39.72108333,-34.48816667,56.5,7.2,0.991
39.70808333,-34.65611111,39.6,11.9,0.98
39.72620833,-34.72933333,52.2,7.5,0.986
39.72666667,-34.7005,49.3,1.3,0.994
39.721125,-34.70194444,45.3,10.6,0.987
39.693,-34.68744444,67.4,5.4,0.983
39.72345833,-34.55133333,40,1.1,0.985
39.81008333,-34.69036111,49.4,3.8,0.991
39.759125,-34.69680556,43.2,0.9,0.986
39.79120833,-34.80638889,67.2,6.2,0.987
39.80104167,-34.74405556,62.6,4.2,0.987
39.75279167,-34.71797222,51.7,1.2,0.994
39.74870833,-34.70544444,48.6,3.2,0.989
39.828125,-34.61680556,49.7,4.6,0.991
39.89204167,-34.55269444,68.4,5.5,0.991
39.853375,-34.57730556,62.4,5.1,0.99
39.88620833,-34.60102778,58.8,3.9,0.991
39.85695833,-34.61258333,55.1,9.5,0.987
39.83083333,-34.62913889,45.5,3.9,0.974
39.92,-34.69355556,67.4,3.1,0.98
39.944875,-34.68263889,57.4,4,0.992
39.9295,-34.67183333,38,1.5,0.984
39.88304167,-34.6625,46,2.4,0.988
39.83954167,-34.64819444,71,2.6,0.985
39.83454167,-34.64166667,51.2,1.8,0.99
39.873875,-34.70605556,50.8,2.6,0.992
39.86475,-34.70766667,30.8,1.2,0.947
39.861375,-34.70155556,57.3,2.1,0.995
39.79608333,-34.6525,67.2,1.2,0.992
39.908625,-34.54647222,78.9,2.6,0.974
39.9275,-34.55305556,57.9,1.3,0.995
39.912875,-34.5575,45,5.3,0.992
39.90195833,-34.57738889,84.5,2.8,0.934
39.92154167,-34.58058333,47.7,10.4,0.993
39.904,-34.60119444,48.8,4.6,0.993
39.908625,-34.61841667,64,1.4,0.993
39.959125,-34.59983333,65.2,1.5,0.946
39.966625,-34.60852778,50.9,3,0.993
39.948375,-34.67097222,61.1,1.2,0.994
39.28920833,-34.72372222,54.1,0.6,0.979
39.30320833,-34.75102778,47.7,1.9,0.96
39.33408333,-34.77941667,52.3,0.5,0.979
39.357125,-34.67941667,45.5,0.7,0.973
39.35675,-34.71213889,56.4,3.2,0.98
39.35104167,-34.81036111,67.1,0.9,0.964
39.34383333,-34.81791667,46.4,1.5,0.905
39.38329167,-34.82830556,45.9,0.6,0.966
39.2855,-34.94252778,53.3,0.6,0.982
39.28954167,-34.90066667,68.8,2.5,0.969
39.40308333,-34.70402778,49.2,0.7,0.971
39.41366667,-34.75394444,49.9,2.7,0.945
39.433875,-34.6885,58,1.3,0.977
39.44525,-34.69558333,63.9,1.9,0.94
39.433375,-34.72602778,41.4,2.6,0.958
39.43891667,-34.74230556,63.5,2.1,0.943
39.42866667,-34.75016667,42.2,0.7,0.95
39.39366667,-34.93575,57.2,0.4,0.982
39.42995833,-34.92105556,50.8,0.6,0.972
39.296625,-34.94719444,48.1,2.4,0.908
39.34533333,-34.89452778,57,2.8,0.962
39.35829167,-34.88163889,51.5,0.7,0.98
39.30083333,-34.86394444,49.2,1.6,0.969
39.30879167,-34.85855556,40.9,1.2,0.954
39.466625,-34.68322222,62.1,1.1,0.98
39.43695833,-34.77044444,51.3,2,0.973
39.45875,-34.78083333,49.4,1.2,0.966
39.43925,-34.80519444,62.8,1.4,0.972
39.49175,-34.73680556,59.6,1.2,0.986
39.49375,-34.75458333,57.6,0.6,0.966
39.46004167,-34.79533333,62.8,0.8,0.979
39.4735,-34.80063889,44.1,1.5,0.933
39.45825,-34.80333333,59.3,1.3,0.979
39.42716667,-34.97505556,66,0.7,0.966
39.44125,-34.95672222,65,0.7,0.971
39.46858333,-34.85477778,40.5,0.5,0.957
39.52633333,-34.70863889,57,4.7,0.936
39.50920833,-34.71180556,66.5,2.2,0.943
39.50266667,-34.73105556,56.9,2,0.988
39.52133333,-34.73536111,74.4,2,0.941
39.49320833,-34.81336111,51.8,0.6,0.98
39.49008333,-34.82169444,64.5,0.8,0.976
39.57679167,-34.75369444,51.9,1,0.979
39.540875,-34.78127778,49.9,1,0.988
39.55795833,-34.78211111,65,0.6,0.981
39.555,-34.80247222,72.1,1,0.957
39.54633333,-34.82144444,49,2.5,0.984
39.55983333,-34.83127778,52.8,0.9,0.988
39.537625,-34.85197222,56.7,0.5,0.988
39.56470833,-34.90627778,49.5,1,0.958
39.59795833,-34.81052778,76.2,1.4,0.918
39.5895,-34.78483333,49.5,1.3,0.971
39.591625,-34.77697222,38.4,0.7,0.968
39.50658333,-34.96297222,48.8,0.8,0.978
39.52225,-34.95905556,61.2,1.1,0.975
39.52833333,-34.953,52.1,0.5,0.965
39.51166667,-34.92,53,1.2,0.981
39.502125,-34.87611111,59.3,0.8,0.939
39.51345833,-34.86066667,56.7,1.8,0.971
40.335625,-34.05863889,33,0.4,0.938
40.32695833,-34.08797222,34.2,0.5,0.927
40.31966667,-34.12044444,56.4,0.4,0.993
40.32591667,-34.12055556,55.1,0.8,0.981
40.28975,-34.15186111,64.5,0.5,0.981
40.30241667,-34.15638889,73.8,0.5,0.986
40.320125,-34.15508333,69,0.4,0.99
40.39475,-34.05294444,44.7,0.6,0.963
40.368625,-34.08347222,70.5,0.4,0.975
40.36329167,-34.08438889,58.3,0.4,0.988
40.373125,-34.09691667,50.8,0.4,0.99
40.37420833,-34.11241667,63.3,0.6,0.988
40.35704167,-34.11180556,55.5,0.5,0.989
40.36045833,-34.26116667,51.9,1,0.994
40.374375,-34.16091667,75.7,0.6,0.955
40.37066667,-34.14897222,69.5,0.4,0.982
40.36741667,-34.13333333,74.2,0.9,0.935
40.35745833,-34.12783333,73.9,0.6,0.954
40.433875,-34.02825,52,0.4,0.985
40.41304167,-34.09733333,60,0.5,0.983
40.38279167,-34.10858333,73.2,0.5,0.971
40.41216667,-34.12672222,65.6,0.4,0.987
40.424375,-34.12883333,57,0.4,0.99
40.43633333,-34.13011111,65.5,0.5,0.985
40.42570833,-34.13783333,49.4,0.5,0.967
40.48079167,-34.01383333,57,0.4,0.982
40.46270833,-34.02052778,48,1.6,0.951
40.48529167,-34.03294444,59.1,0.7,0.935
40.44716667,-34.05925,56.4,0.5,0.99
40.4765,-34.08922222,63.2,0.6,0.945
40.42375,-34.09805556,45.1,0.5,0.981
40.44708333,-34.21891667,80.2,0.5,0.938
40.42866667,-34.18994444,58.8,1.2,0.96
40.40391667,-34.17011111,45.1,0.5,0.975
40.39179167,-34.25063889,39.5,1.4,0.917
40.38941667,-34.15988889,43.3,0.4,0.975
40.3785,-34.15344444,64.6,0.4,0.986
40.37995833,-34.14813889,62,0.5,0.989
40.48279167,-34.09841667,51.8,0.7,0.965
40.47395833,-34.11094444,64.5,0.4,0.988
40.53845833,-33.99077778,57.2,0.6,0.98
40.578375,-34.10908333,63.9,0.5,0.975
40.57595833,-34.11647222,57.1,0.9,0.969
40.474125,-34.29605556,50.6,0.8,0.989
40.47275,-34.28569444,51.2,1.3,0.965
40.4755,-34.20983333,37.9,0.6,0.966
40.490875,-34.20116667,48.8,0.7,0.987
40.492375,-34.18858333,46.9,0.5,0.952
40.47754167,-34.15913889,61.4,0.4,0.979
40.44916667,-34.27716667,59,0.4,0.99
40.44929167,-34.26116667,47.5,0.5,0.986
40.469625,-34.22308333,66.4,0.7,0.984
40.455375,-34.21055556,73.3,0.4,0.959
40.45533333,-34.20316667,47.4,0.6,0.984
40.586125,-34.03497222,55.4,3.9,0.914
40.59383333,-34.04888889,67,0.5,0.942
40.63541667,-34.06644444,67.4,0.6,0.93
40.59258333,-34.09661111,61.9,1.6,0.968
40.59658333,-34.10419444,58.6,0.8,0.923
40.63108333,-34.11627778,54.2,0.8,0.969
40.619625,-34.11947222,75.4,0.6,0.909
40.62583333,-34.16005556,54.6,0.5,0.982
40.64829167,-34.20919444,70.9,0.5,0.933
40.52183333,-34.25808333,71.2,2.9,0.957
40.59954167,-34.15222222,54.4,0.6,0.971
40.546625,-34.13944444,65.8,0.5,0.971
40.53733333,-34.09555556,68.3,0.5,0.972
40.50066667,-34.29791667,71.8,0.5,0.974
40.49941667,-34.16833333,50.8,0.5,0.983
39.606,-34.59544444,40.4,0.4,0.988
39.66791667,-34.57955556,42.4,0.6,0.99
39.663625,-34.60977778,54.7,0.5,0.995
39.700375,-34.76502778,52.7,1,0.992
39.63754167,-34.67730556,35.6,0.6,0.952
39.73941667,-34.48266667,54.3,0.6,0.995
39.75616667,-34.60436111,57.4,0.4,0.994
39.78891667,-34.58902778,50.5,0.6,0.994
39.78733333,-34.61725,60.6,0.7,0.994
39.91745833,-34.541,39.5,3.8,0.988
39.6125,-34.55255556,60.9,0.9,0.992
39.63808333,-34.52225,71.8,0.8,0.965
39.63375,-34.58602778,49.2,0.9,0.994
39.59620833,-34.59377778,55.3,0.5,0.994
39.58041667,-34.61408333,54,0.5,0.99
39.65745833,-34.63102778,66.3,0.6,0.987
39.74470833,-34.726,60.6,0.8,0.994
39.72929167,-34.69230556,45.6,0.8,0.992
39.65091667,-34.67363889,49.9,0.4,0.991
39.62345833,-34.68997222,62,1.1,0.99
39.68333333,-34.552,51,1.9,0.992
39.71475,-34.55791667,79.9,0.8,0.954
39.71420833,-34.56575,37.1,1.3,0.941
39.735375,-34.59019444,43.3,1.4,0.989
39.73270833,-34.6425,51.9,0.6,0.995
39.76829167,-34.51202778,50.8,0.7,0.995
39.73958333,-34.52966667,48.3,0.6,0.99
39.74654167,-34.55363889,54.7,0.6,0.995
39.76929167,-34.71541667,59.3,0.7,0.995
39.80316667,-34.49977778,76.7,2,0.962
39.78708333,-34.55322222,52.4,2.3,0.994
39.82779167,-34.51763889,56.3,1.6,0.995
39.80333333,-34.55077778,59.9,1,0.994
39.85,-34.63547222,75.1,1.3,0.932
39.847,-34.64330556,36.5,1.4,0.978
39.85375,-34.65452778,67.2,1.1,0.993
39.84595833,-34.65175,50.9,0.6,0.994
39.822,-34.72538889,53.1,0.6,0.995
39.81383333,-34.72158333,34.2,1.2,0.971
39.818625,-34.68391667,61.9,0.7,0.992
39.845375,-34.48825,56.5,1.6,0.992
39.86216667,-34.55302778,41.6,1.3,0.99
39.932,-34.54372222,59.7,2.9,0.996
39.93045833,-34.59519444,71.1,3.5,0.991
39.862,-34.62372222,40.1,1.1,0.976
39.923625,-34.68802778,59,0.9,0.977
39.94358333,-34.68597222,37.9,1.1,0.981
39.93516667,-34.66413889,66.5,1.8,0.984
39.93541667,-34.6525,41.4,1.5,0.99
39.95120833,-34.65080556,49.5,0.9,0.994
39.910125,-34.70583333,57.5,1.6,0.994
39.886375,-34.66144444,42.4,0.8,0.991
39.88158333,-34.63783333,47.3,1.3,0.994
39.68245833,-34.57127778,36.6,2.2,0.977
39.68375,-34.76219444,38.5,2.3,0.982
39.6515,-34.63269444,42.6,2.1,0.987
39.674,-34.58161111,56.5,1.5,0.994
39.69108333,-34.59636111,52.6,4.3,0.986
39.62979167,-34.71705556,67.5,9.3,0.976
39.70783333,-34.59122222,38.9,1.1,0.978
39.75125,-34.58922222,63.1,4.2,0.993
39.704875,-34.64397222,60.7,1.8,0.994
39.69945833,-34.66102778,45.8,1.4,0.991
39.695,-34.65697222,50.7,1.1,0.994
39.63758333,-34.55241667,57.8,1.1,0.993
39.73120833,-34.78922222,56.5,5.6,0.992
39.71645833,-34.71908333,63.7,1.4,0.992
39.63495833,-34.69677778,62.6,5.5,0.991
39.75245833,-34.54663889,51,2.1,0.993
39.773375,-34.52591667,61,3,0.992
39.78479167,-34.54583333,47.1,2.7,0.992
39.757,-34.65975,61.6,1.4,0.993
39.83475,-34.59108333,46.7,3.5,0.993
39.90883333,-34.52447222,77.3,3.1,0.981
39.889125,-34.56625,70.7,1.7,0.989
39.88604167,-34.72705556,47.1,2.4,0.991
39.80575,-34.67116667,75.8,1.7,0.982
39.95404167,-34.58997222,71.2,3.8,0.991
39.68579167,-34.70927778,47.5,1.1,0.993
39.74854167,-34.50755556,51.7,7.3,0.992
39.78545833,-34.51547222,57,1.3,0.995
39.7965,-34.61458333,61.5,4.1,0.993
39.851625,-34.66211111,54.4,5.6,0.994
39.802875,-34.70308333,63,2.8,0.992
39.81816667,-34.66988889,57.5,1.8,0.994
39.799375,-34.66227778,63.3,3,0.993
39.85241667,-34.64238889,55.6,2.5,0.992
39.86791667,-34.50988889,58.9,3.8,0.995
39.912875,-34.53036111,52.7,4,0.992
40.35870833,-34.39702778,77.2,2.1,0.96
40.34133333,-34.41438889,56.4,0.8,0.994
40.21558333,-34.45925,54.2,4.4,0.987
40.25041667,-34.48880556,38.8,3.8,0.972
40.24595833,-34.4995,42.7,2,0.979
40.2255,-34.50077778,54.1,3.8,0.986
40.2305,-34.50366667,52.5,3.1,0.995
40.237375,-34.46152778,47.1,3.9,0.988
40.18675,-34.60363889,39.5,4.1,0.983
40.19208333,-34.59227778,73.8,5.6,0.984
40.18566667,-34.52986111,46,3.3,0.99
40.189125,-34.52088889,48.9,1.1,0.994
40.19325,-34.49241667,64.1,0.8,0.99
40.21141667,-34.48941667,57.1,1.6,0.995
40.20158333,-34.48725,63,1.3,0.994
40.30183333,-34.49130556,65.3,1.2,0.992
40.332875,-34.51672222,54.6,1.3,0.994
40.328375,-34.53836111,56.1,1.4,0.994
40.30629167,-34.54291667,51,0.6,0.987
40.32483333,-34.54883333,69.7,1.6,0.99
40.33620833,-34.55505556,42,0.7,0.989
40.29595833,-34.45938889,45,2.6,0.991
40.29379167,-34.46702778,48,0.9,0.991
40.31916667,-34.49061111,44.8,0.8,0.985
40.24975,-34.67538889,61.6,2.5,0.988
40.28141667,-34.65091667,53.2,1.9,0.992
40.228,-34.61430556,45.6,1.3,0.992
40.27979167,-34.60838889,74.9,1.2,0.972
40.27866667,-34.59330556,37.6,0.8,0.98
40.28254167,-34.57183333,70.1,1.8,0.98
40.29629167,-34.56361111,72.4,1,0.987
40.20783333,-34.61491667,40.3,3.8,0.982
40.21845833,-34.59263889,61.6,3.5,0.933
40.21816667,-34.56052778,55,1.5,0.995
40.297125,-34.40141667,56.2,0.9,0.994
40.33329167,-34.45605556,56.1,4.6,0.99
40.37425,-34.42261111,46.3,3.4,0.983
40.34970833,-34.48741667,45,0.9,0.991
40.36408333,-34.50661111,62.5,0.9,0.994
40.39670833,-34.68858333,61.6,0.5,0.989
40.36804167,-34.65525,51,1.9,0.961
40.37816667,-34.591,50.5,0.5,0.994
40.36970833,-34.56963889,68.1,0.5,0.992
40.291875,-34.67447222,43.8,1.7,0.987
40.30991667,-34.65327778,66.5,1.5,0.992
40.3045,-34.63086111,70.4,0.6,0.98
40.313125,-34.62386111,47.8,1.3,0.993
40.33229167,-34.60033333,70.4,0.6,0.98
40.32820833,-34.56780556,64.8,0.5,0.993
40.39870833,-34.39616667,46.7,1.9,0.991
40.41708333,-34.43269444,58.2,3.4,0.975
40.39504167,-34.47333333,52.7,1.6,0.994
40.40591667,-34.48927778,58.6,1.5,0.993
40.381625,-34.48922222,76.5,0.6,0.977
40.41441667,-34.53725,47.4,1.7,0.945
40.45604167,-34.42027778,67.3,3.2,0.982
40.42154167,-34.49361111,44.8,1.1,0.978
40.41808333,-34.50127778,52.1,2.4,0.985
40.43870833,-34.51341667,41.4,1.4,0.912
40.483375,-34.52008333,67.8,0.7,0.983
40.53908333,-34.60205556,54.7,1.6,0.958
40.50104167,-34.58808333,55.8,0.5,0.987
40.496375,-34.56788889,48.8,0.7,0.981
40.50820833,-34.55655556,62.5,0.4,0.979
40.518625,-34.54291667,51.2,0.5,0.987
40.433875,-34.70766667,50.4,0.4,0.982
40.46508333,-34.69675,69.4,0.4,0.982
40.40016667,-34.65397222,56,0.5,0.99
40.43795833,-34.64733333,56.9,0.7,0.967
40.43166667,-34.64486111,43.4,1,0.926
40.413375,-34.56675,33.1,0.4,0.938
39.58358333,-34.46088889,57.5,0.5,0.994
39.61604167,-34.58855556,52.6,0.5,0.995
39.46870833,-34.69741667,68.8,1.7,0.934
39.29783333,-34.4175,45.5,2.5,0.905
39.316875,-34.51555556,37.6,1.1,0.935
39.30854167,-34.58075,50.4,2.1,0.978
39.37554167,-34.38522222,45.4,3.6,0.901
39.36495833,-34.44502778,60.3,4.9,0.975
39.38091667,-34.45319444,50.1,1.3,0.98
39.39616667,-34.45452778,57.7,0.6,0.977
39.41283333,-34.50286111,34.1,0.7,0.908
39.3875,-34.64636111,60.6,0.5,0.961
39.42920833,-34.62530556,54.4,0.7,0.982
39.32558333,-34.65913889,58.5,0.5,0.982
39.34895833,-34.61316667,62.3,0.7,0.98
39.30341667,-34.61158333,47.1,0.5,0.976
39.3635,-34.56963889,37,0.7,0.929
39.45470833,-34.40552778,62.9,4,0.98
39.42341667,-34.41747222,49.8,2.3,0.975
39.4695,-34.52252778,75.8,0.9,0.924
39.47141667,-34.52972222,73.8,0.8,0.971
39.50395833,-34.39161111,72,1.2,0.97
39.49433333,-34.42911111,63.7,0.6,0.985
39.50204167,-34.44094444,55.3,1.4,0.989
39.51033333,-34.48277778,58,0.7,0.988
39.48283333,-34.504,52.6,0.4,0.985
39.50570833,-34.66988889,50,0.4,0.987
39.50191667,-34.6495,41,0.4,0.975
39.50195833,-34.64383333,68.1,0.6,0.955
39.496875,-34.583,58.4,0.4,0.986
39.48825,-34.56888889,61.2,0.9,0.989
39.51125,-34.54886111,63.2,0.5,0.985
39.46783333,-34.69222222,54.5,0.9,0.956
39.48025,-34.60825,48.2,0.4,0.988
39.48291667,-34.60305556,50.5,0.4,0.985
39.42795833,-34.59138889,48.2,0.4,0.979
39.4815,-34.55044444,51.7,0.5,0.989
39.522625,-34.45741667,60,0.8,0.978
39.528,-34.45919444,44.3,1.7,0.982
39.525,-34.48213889,45.4,0.8,0.984
39.51629167,-34.51977778,60.7,0.7,0.984
39.51716667,-34.52458333,58.3,0.5,0.988
39.54683333,-34.45344444,64,0.9,0.981
39.54279167,-34.48858333,62,0.5,0.985
39.53554167,-34.49744444,47.6,0.6,0.987
39.54516667,-34.49847222,40.5,0.7,0.944
39.54466667,-34.51602778,67.5,1.9,0.983
39.55483333,-34.52288889,64.3,1.4,0.985
39.551,-34.64813889,42.6,0.5,0.974
39.54366667,-34.64613889,64.8,0.5,0.981
39.55704167,-34.57019444,47.7,0.5,0.988
39.56541667,-34.56772222,80.6,0.8,0.933
39.573125,-34.56358333,63.2,0.5,0.988
39.531375,-34.53208333,33,0.5,0.935
39.50808333,-34.68983333,46.6,0.5,0.986
39.51970833,-34.67530556,64.7,0.4,0.975
39.513625,-34.63822222,54.1,0.4,0.984
39.513375,-34.61927778,47.1,0.4,0.986
39.5295,-34.56341667,72.2,0.4,0.978
39.51241667,-34.55947222,68.7,0.4,0.974
39.56729167,-34.46161111,52.8,0.9,0.92
39.559125,-34.47966667,38.2,0.8,0.964
39.56116667,-34.50391667,38.9,0.5,0.969
39.57783333,-34.53794444,69.4,0.6,0.988
39.62004167,-34.47508333,60.5,1.1,0.992
39.618375,-34.51261111,40.7,0.6,0.987
39.59583333,-34.52683333,61.4,1.1,0.992
39.628625,-34.55125,51.9,0.8,0.991
39.57258333,-34.66011111,52.3,0.6,0.957
39.563125,-34.658,51.8,0.4,0.989
39.56716667,-34.65013889,39.3,0.4,0.969
39.56579167,-34.61077778,50.6,0.5,0.989
39.57366667,-34.59236111,51,0.6,0.974
39.57533333,-34.57861111,49.9,0.4,0.983
39.58033333,-34.56197222,70.7,0.5,0.989
39.57579167,-34.54955556,63.1,0.4,0.979
39.55975,-34.53380556,50.1,0.7,0.987
39.32395833,-34.46963889,54.1,2.6,0.978
39.40241667,-34.43472222,34.9,4.6,0.908
39.385125,-34.66486111,56.3,4.5,0.976
39.54404167,-34.52708333,41.6,2,0.975
39.451625,-34.60608333,54.4,1.3,0.988
39.49804167,-34.57102778,66.8,1,0.979
39.612875,-34.513,66.3,1.5,0.991
39.59683333,-34.55455556,70,1.5,0.989
39.510125,-34.68352778,53.7,0.9,0.988
39.51116667,-34.60727778,62.8,1.5,0.98
39.55345833,-34.58227778,56.4,1,0.988
40.03333333,-34.46963889,74.9,0.5,1
39.823125,-34.49933333,72.7,0.5,0.959
39.79583333,-34.33058333,56.2,0.9,0.992
39.87254167,-34.29577778,50.2,0.7,0.992
39.86795833,-34.34161111,52.4,0.9,0.995
39.825625,-34.48408333,31.2,0.6,0.938
39.88533333,-34.42727778,40.7,0.8,0.992
39.879375,-34.42291667,59.4,0.4,0.996
39.79941667,-34.50727778,26.9,0.8,0.913
39.80116667,-34.458,42.9,1.2,0.99
39.801,-34.39258333,35.7,1.6,0.979
39.90125,-34.25797222,50.2,0.8,0.995
39.9105,-34.34575,31.7,0.7,0.956
39.91179167,-34.35591667,49.2,0.7,0.994
39.93075,-34.39805556,71.7,0.4,0.993
39.9695,-34.34475,46.7,0.9,0.995
39.94254167,-34.3925,47.5,0.5,0.997
39.89625,-34.56575,46.9,0.7,0.995
39.91191667,-34.55563889,62.8,2.3,0.994
39.8955,-34.51975,61.8,0.5,0.996
39.91129167,-34.51588889,40.3,0.5,0.992
39.93854167,-34.50452778,64.5,0.4,0.997
39.92070833,-34.48694444,57.5,0.6,0.998
39.934,-34.4855,57.5,0.7,0.998
39.93133333,-34.437,55.4,0.5,0.998
39.88420833,-34.50416667,50.1,1.2,0.996
39.91004167,-34.47283333,43.8,1.2,0.996
39.889375,-34.45525,55.5,0.5,0.996
39.96504167,-34.31197222,60.6,0.6,0.996
39.96720833,-34.33477778,78.1,1.3,0.968
39.979125,-34.34166667,71,0.6,0.994
40.00154167,-34.364,61.1,0.5,0.997
39.98679167,-34.36941667,60.9,0.4,0.998
39.99008333,-34.39247222,60.5,0.6,0.998
40.00995833,-34.31947222,73.1,0.7,0.986
40.03258333,-34.32563889,62.6,0.5,0.995
40.03420833,-34.34408333,69.5,0.7,0.993
40.02166667,-34.34555556,80.9,0.6,0.981
39.99795833,-34.383,39.1,1.7,0.978
39.98891667,-34.48586111,67.6,0.5,1
40.021,-34.47844444,45.2,0.4,1
40.001375,-34.47258333,40.9,0.4,1
40.00408333,-34.46172222,58.2,1.1,1
40.01579167,-34.43830556,61.2,0.6,1
39.957375,-34.55258333,48.2,0.4,0.996
39.95716667,-34.54341667,76.9,0.4,0.992
39.941125,-34.47091667,52.5,0.5,0.998
39.97420833,-34.44672222,41.1,0.4,1
39.95529167,-34.43441667,60.3,0.4,1
39.98541667,-34.42952778,42.2,0.5,1
40.07891667,-34.34811111,54.1,1.3,0.995
40.045125,-34.35091667,40.6,0.4,0.993
40.03695833,-34.3725,81.6,0.5,0.988
40.04370833,-34.38091667,68.4,0.9,0.997
40.126875,-34.37552778,54.7,0.6,0.995
40.064625,-34.37469444,54.3,0.5,0.998
40.045,-34.40658333,72.3,1.7,0.993
40.09775,-34.40780556,51.9,1.1,0.997
40.08308333,-34.431,55.5,0.5,0.998
40.03675,-34.54658333,58.8,1,0.996
40.045375,-34.49422222,46.4,0.6,0.995
40.06154167,-34.49180556,55,0.4,0.998
40.12358333,-34.45911111,59.2,0.6,0.996
40.029875,-34.53575,50.4,1.2,0.996
40.03633333,-34.50330556,51.6,0.9,0.998
40.03541667,-34.49013889,61.5,0.4,0.998
40.02716667,-34.49111111,55.1,0.5,0.998
40.02904167,-34.48541667,57.1,0.5,0.997
40.02366667,-34.45080556,40,0.4,1
39.79854167,-34.3755,49.5,1.3,0.994
39.94204167,-34.25863889,55.4,3,0.991
39.84054167,-34.46305556,48.6,2.5,0.993
40.00229167,-34.27675,66.8,5.2,0.987
39.849375,-34.27222222,69.5,3.7,0.989
39.83604167,-34.38897222,61.9,1.3,0.994
39.83045833,-34.47002778,55.2,2.2,0.991
39.85145833,-34.45230556,80.6,7.5,0.978
39.830875,-34.43030556,43.9,1.1,0.987
39.87479167,-34.28494444,45.3,2.4,0.99
39.86729167,-34.31291667,39.2,1.6,0.985
39.84145833,-34.36697222,54.4,1.2,0.995
39.90991667,-34.39672222,59.1,3.2,0.995
39.95883333,-34.58066667,57.8,11,0.994
39.96079167,-34.52702778,38.7,8,0.994
39.961625,-34.52097222,63.3,3,0.998
39.92466667,-34.51,69,1,0.995
39.938125,-34.49258333,37.7,1.2,0.994
39.93841667,-34.45258333,46.8,1,0.997
